system;class;Bridge;Composite;ChainOfResponsibility;TemplateMethod;FactoryMethod;Prototype;cbo;wmc;dit;rfc;nom;loc;GC;RPB;FE;LM
struts;org.apache.struts2.dojo.components.TreeNode;0;0;1;1;0;0;9;16;4;16;11;67;0;1;0;1
struts;org.apache.struts2.dojo.views.DojoTagLibrary;0;0;1;0;0;0;16;2;1;1;2;41;0;0;0;0
struts;org.apache.struts2.dojo.views.freemarker.tags.DojoModels;0;0;1;0;0;0;14;23;1;0;12;91;0;0;0;0
struts;org.apache.struts2.dojo.views.jsp.ui.AbstractTagTest;0;0;1;1;1;0;21;3;4;27;3;81;0;0;0;1
struts;org.apache.struts2.dojo.views.jsp.ui.AbstractUITagTest;0;0;1;1;1;0;11;24;5;40;8;192;0;1;0;0
struts;org.apache.struts2.dojo.views.jsp.ui.AbstractUITagTest.BeanHelper;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.dojo.views.jsp.ui.AbstractUITagTest.PropertyHolder;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;1;0;0
struts;org.apache.struts2.dojo.views.jsp.ui.AnchorTest;0;0;1;1;1;0;8;1;6;27;1;34;0;1;0;1
struts;org.apache.struts2.dojo.views.jsp.ui.AutocompleterTest;0;0;1;1;1;0;6;2;6;30;2;57;0;1;0;1
struts;org.apache.struts2.dojo.views.jsp.ui.BindTest;0;0;1;1;1;0;8;1;6;26;1;33;0;1;0;1
struts;org.apache.struts2.dojo.views.jsp.ui.DateTimePickerTagTest;0;0;1;1;1;0;8;8;6;38;6;145;0;1;0;0
struts;org.apache.struts2.dojo.views.jsp.ui.DivTest;0;0;1;1;1;0;7;1;6;29;1;37;0;1;0;1
struts;org.apache.struts2.dojo.views.jsp.ui.HeadTagTest;0;0;1;1;1;0;4;2;6;12;2;29;0;1;0;0
struts;org.apache.struts2.dojo.views.jsp.ui.SubmitAjaxTest;0;0;1;1;1;0;6;3;6;30;3;87;0;1;0;1
struts;org.apache.struts2.dojo.views.jsp.ui.TabbedPanelTagTest;0;0;1;1;1;0;4;3;6;8;3;30;0;1;0;0
struts;org.apache.struts2.dojo.views.jsp.ui.TreeTest;0;0;1;1;1;0;9;3;7;16;3;80;0;1;0;1
struts;org.apache.struts2.impl.StrutsObjectFactory;0;0;1;0;0;0;5;10;2;7;1;50;0;0;1;0
struts;org.apache.struts2.interceptor.BackgroundProcess;0;0;1;0;0;0;1;9;1;4;8;53;0;0;0;0
struts;org.apache.struts2.interceptor.CheckboxInterceptor;0;0;1;0;0;0;6;10;1;19;4;44;0;0;0;1
struts;org.apache.struts2.interceptor.CheckboxInterceptorTest;0;0;1;1;1;0;4;10;4;16;10;124;0;0;1;0
struts;org.apache.struts2.interceptor.ClearSessionInterceptorTest;0;0;1;1;1;0;6;1;4;6;1;24;0;0;0;0
struts;org.apache.struts2.interceptor.CookieInterceptorTest;0;0;1;1;1;0;13;7;5;27;7;258;0;0;0;1
struts;org.apache.struts2.interceptor.CreateSessionInterceptorTest;0;0;1;1;1;0;8;1;4;7;1;19;0;0;0;0
struts;org.apache.struts2.interceptor.ExecuteAndWaitInterceptorTest;0;0;1;1;1;0;15;9;4;17;9;170;0;1;0;1
struts;org.apache.struts2.interceptor.ExecuteAndWaitInterceptorTest.WaitConfigurationProvider;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.interceptor.FileUploadInterceptorTest;0;0;1;1;1;0;16;15;5;55;15;271;0;1;1;0
struts;org.apache.struts2.interceptor.MessageStoreInterceptor;0;0;1;0;0;0;9;37;1;27;14;133;0;0;0;1
struts;org.apache.struts2.interceptor.MessageStoreInterceptorTest;0;0;1;1;1;0;6;6;4;38;6;252;0;0;0;0
struts;org.apache.struts2.interceptor.MultiselectInterceptorTest;0;0;1;1;1;0;5;7;4;14;7;82;0;0;1;0
struts;org.apache.struts2.interceptor.RolesInterceptorTest;0;0;1;1;1;0;4;4;4;13;4;49;0;0;1;0
struts;org.apache.struts2.interceptor.ServletConfigInterceptorTest;0;0;1;1;1;0;23;11;4;40;11;154;0;0;1;0
struts;org.apache.struts2.interceptor.ServletConfigInterceptorTest.MyPrincipalAction;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.interceptor.StrutsConversionErrorInterceptorTest;0;0;1;1;1;0;9;3;4;18;3;62;0;0;1;0
struts;org.apache.struts2.interceptor.TokenInterceptorTest;0;0;1;1;1;0;13;9;4;20;9;86;0;0;1;1
struts;org.apache.struts2.interceptor.TokenSessionStoreInterceptorTest;0;0;1;1;1;0;3;3;5;6;3;21;0;0;0;0
struts;org.apache.struts2.interceptor.debugging.DebuggingInterceptor;0;0;1;0;0;0;14;46;1;58;12;291;0;0;1;1
struts;org.apache.struts2.interceptor.debugging.ObjectToHTMLWriter;0;0;1;0;0;0;3;29;1;34;6;121;0;0;1;1
struts;org.apache.struts2.interceptor.validation.AnnotationValidationInterceptorTest;0;0;1;1;1;0;12;7;5;11;7;96;0;1;1;0
struts;org.apache.struts2.interceptor.validation.JSONValidationInterceptorTest;0;0;1;1;1;0;17;4;5;30;4;140;0;1;1;1
struts;org.apache.struts2.jasper.Constants;0;0;1;0;0;0;0;0;1;2;0;71;0;0;0;0
struts;org.apache.struts2.jasper.EmbeddedServletOptions;0;0;1;0;0;0;9;112;1;24;34;386;1;0;0;0
struts;org.apache.struts2.jasper.JspC;0;0;1;0;0;0;14;200;1;104;77;806;1;0;1;1
struts;org.apache.struts2.jasper.JspCompilationContext;0;0;1;0;0;0;16;113;1;63;55;456;1;0;1;1
struts;org.apache.struts2.jasper.compiler.BeanRepository;0;0;1;0;0;0;3;10;1;6;4;34;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Collector;0;0;1;0;0;0;4;1;2;3;1;136;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Compiler;0;0;1;1;0;0;23;70;1;74;15;319;1;0;1;1
struts;org.apache.struts2.jasper.compiler.DefaultErrorHandler;0;0;1;0;0;0;4;7;1;8;4;49;0;0;0;1
struts;org.apache.struts2.jasper.compiler.Dumper;0;0;1;0;0;0;4;4;2;3;2;153;0;0;0;0
struts;org.apache.struts2.jasper.compiler.ELFunctionMapper;0;0;1;0;0;0;8;2;3;4;1;181;0;0;0;0
struts;org.apache.struts2.jasper.compiler.ELFunctionMapper.ELFunctionVisitor;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;1;1
struts;org.apache.struts2.jasper.compiler.ELFunctionMapper.ELFunctionVisitor.1Fvisitor;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.ErrorDispatcher;0;0;1;0;0;0;13;42;2;29;23;221;0;0;0;1
struts;org.apache.struts2.jasper.compiler.ErrorDispatcher.ErrorVisitor;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Generator;0;0;1;0;0;0;27;123;7;126;30;2993;0;0;1;0
struts;org.apache.struts2.jasper.compiler.Generator.1DeclarationVisitor;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Generator.1ScriptingVarVisitor;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Generator.1TagHandlerPoolVisitor;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Generator.FragmentHelperClass;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Generator.FragmentHelperClass.Fragment;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Generator.GenBuffer;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;1;0
struts;org.apache.struts2.jasper.compiler.Generator.GenerateVisitor;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;1;1
struts;org.apache.struts2.jasper.compiler.Generator.GenerateVisitor.1ParamVisitor;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Generator.GenerateVisitor.2ParamVisitor;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Generator.TagHandlerInfo;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.JavacErrorDetail;0;0;1;0;0;0;2;22;1;17;10;115;0;0;0;0
struts;org.apache.struts2.jasper.compiler.JspConfig;0;0;1;0;0;0;10;87;1;47;7;395;1;0;1;1
struts;org.apache.struts2.jasper.compiler.JspReader;0;0;1;0;0;0;7;101;1;44;29;376;1;0;1;1
struts;org.apache.struts2.jasper.compiler.JspRuntimeContext;0;0;1;0;0;0;10;52;1;58;16;246;1;0;0;1
struts;org.apache.struts2.jasper.compiler.JspUtil;0;0;1;0;0;0;16;217;1;91;47;778;1;0;1;1
struts;org.apache.struts2.jasper.compiler.JspUtil.ValidAttribute;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Mark;0;0;1;0;0;0;5;21;1;8;15;150;0;0;1;0
struts;org.apache.struts2.jasper.compiler.Mark.IncludeState;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;1;0;0
struts;org.apache.struts2.jasper.compiler.Node.AttributeDirective;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Node.AttributeGenerator;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Node.Comment;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Node.CustomTag;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;1;1;1;0
struts;org.apache.struts2.jasper.compiler.Node.Declaration;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Node.DoBodyAction;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Node.ELExpression;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Node.Expression;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Node.FallBackAction;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Node.ForwardAction;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Node.GetProperty;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;1;0;0
struts;org.apache.struts2.jasper.compiler.Node.IncludeAction;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;1;0;0
struts;org.apache.struts2.jasper.compiler.Node.IncludeDirective;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;1;0;0
struts;org.apache.struts2.jasper.compiler.Node.InvokeAction;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Node.JspAttribute;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Node.JspBody;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Node.JspElement;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Node.JspOutput;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Node.JspRoot;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;1;0;0
struts;org.apache.struts2.jasper.compiler.Node.JspText;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Node.NamedAttribute;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;1;1;0
struts;org.apache.struts2.jasper.compiler.Node.NamedAttribute.1AttributeVisitor;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Node.Nodes;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Node.PageDirective;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Node.ParamAction;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Node.ParamsAction;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Node.PlugIn;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Node.Root;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;1;0;0
struts;org.apache.struts2.jasper.compiler.Node.ScriptingElement;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Node.Scriptlet;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Node.SetProperty;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;1;0;0
struts;org.apache.struts2.jasper.compiler.Node.TagDirective;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Node.TaglibDirective;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Node.TemplateText;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;1;0;0
struts;org.apache.struts2.jasper.compiler.Node.UninterpretedTag;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Node.UseBean;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Node.VariableDirective;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Node.Visitor;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.PageDataImpl.FirstPassVisitor;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;1;0
struts;org.apache.struts2.jasper.compiler.PageDataImpl.SecondPassVisitor;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;1;0
struts;org.apache.struts2.jasper.compiler.PageInfo;0;0;1;0;0;0;10;116;1;24;81;420;1;0;1;0
struts;org.apache.struts2.jasper.compiler.Parser;0;0;1;0;0;0;48;360;1;152;57;1225;0;0;1;1
struts;org.apache.struts2.jasper.compiler.ParserController;0;0;1;0;0;0;19;79;1;59;16;343;1;0;0;1
struts;org.apache.struts2.jasper.compiler.ScriptingVariabler;0;0;1;0;0;0;5;1;3;1;1;96;0;0;0;0
struts;org.apache.struts2.jasper.compiler.ScriptingVariabler.ScriptingVariableVisitor;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.ServletWriter;0;0;1;0;0;0;3;25;1;11;15;80;0;0;0;0
struts;org.apache.struts2.jasper.compiler.SmapUtil;0;0;1;0;0;0;11;12;3;30;5;545;0;0;0;1
struts;org.apache.struts2.jasper.compiler.SmapUtil.SmapGenVisitor;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;1;0
struts;org.apache.struts2.jasper.compiler.TagFileProcessor;0;0;1;0;0;0;15;18;3;44;5;480;0;0;0;1
struts;org.apache.struts2.jasper.compiler.TagFileProcessor.TagFileDirectiveVisitor;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;1;1;1
struts;org.apache.struts2.jasper.compiler.TagFileProcessor.TagFileDirectiveVisitor.NameEntry;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.TagFileProcessor.TagFileLoaderVisitor;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.TagPluginManager;0;0;1;0;0;0;13;16;1;22;4;171;0;0;1;1
struts;org.apache.struts2.jasper.compiler.TagPluginManager.TagPluginContextImpl;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;1;0
struts;org.apache.struts2.jasper.compiler.TextOptimizer;0;0;1;0;0;0;4;1;2;2;1;60;0;0;0;0
struts;org.apache.struts2.jasper.compiler.TextOptimizer.TextCatVisitor;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;1;0
struts;org.apache.struts2.jasper.compiler.TldLocationsCache;0;0;1;0;0;0;8;73;1;64;13;341;1;0;1;1
struts;org.apache.struts2.jasper.compiler.Validator;0;0;1;0;0;0;17;18;8;25;3;1325;0;0;0;1
struts;org.apache.struts2.jasper.compiler.Validator.DirectiveVisitor;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;1;0
struts;org.apache.struts2.jasper.compiler.Validator.TagExtraInfoVisitor;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Validator.ValidateVisitor;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;1;1
struts;org.apache.struts2.jasper.compiler.Validator.ValidateVisitor.1FVVisitor;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.compiler.Validator.ValidateVisitor.1MapperELVisitor;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.servlet.JspCServletContext;0;0;1;0;0;0;8;37;1;25;26;137;0;0;0;1
struts;org.apache.struts2.jasper.servlet.JspServletWrapper;0;0;1;0;0;0;23;78;1;48;19;362;1;0;0;1
struts;org.apache.struts2.jasper.xmlparser.ParserUtils;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.jasper.xmlparser.XMLEncodingDetector;0;0;1;0;0;0;15;264;2;63;24;1006;1;0;1;1
struts;org.apache.struts2.jasper.xmlparser.XMLString;0;0;1;0;0;0;2;18;1;4;9;58;0;0;0;0
struts;org.apache.struts2.jsf.FacesResult;0;0;1;1;0;0;8;6;2;11;4;35;0;0;0;0
struts;org.apache.struts2.jsf.FacesSupport;0;0;1;0;0;0;10;19;1;16;7;77;0;0;0;0
struts;org.apache.struts2.json.JSONInterceptor;0;0;1;0;0;0;19;68;1;50;30;294;1;0;1;1
struts;org.apache.struts2.json.JSONInterceptorTest;0;0;1;1;1;0;-1;-1;-1;-1;-1;-1;0;1;0;0
struts;org.apache.struts2.json.JSONResult;0;0;1;0;0;0;20;73;1;54;39;292;1;0;0;1
struts;org.apache.struts2.json.JSONResultTest;0;0;1;1;1;0;23;24;4;68;23;377;0;1;1;0
struts;org.apache.struts2.json.SMDActionTest1;0;0;1;0;0;0;2;33;1;0;33;139;0;0;0;0
struts;org.apache.struts2.json.SMDActionTest2;0;0;1;0;0;0;4;4;1;7;4;32;0;0;1;0
struts;org.apache.struts2.json.TestAction4;0;0;1;0;0;0;1;3;1;0;2;12;0;1;0;0
struts;org.apache.struts2.json.rpc.RPCError;0;0;1;0;0;0;4;15;1;11;13;65;0;0;0;0
struts;org.apache.struts2.json.rpc.RPCResponse;0;0;1;0;0;0;1;6;1;0;6;24;0;0;0;0
struts;org.apache.struts2.osgi.BundleClassLoaderInterface;0;0;1;0;0;0;2;5;1;6;5;25;0;0;0;0
struts;org.apache.struts2.osgi.BundlePackageLoader;0;0;1;0;0;0;12;2;2;9;1;66;0;0;0;0
struts;org.apache.struts2.osgi.DefaultBundleAccessor;0;0;1;0;0;0;14;41;1;37;19;150;0;0;0;0
struts;org.apache.struts2.osgi.FelixOsgiHost;0;0;1;0;0;0;17;74;1;90;17;303;1;0;0;0
struts;org.apache.struts2.osgi.OsgiConfigurationProvider;0;0;1;0;0;0;23;36;1;50;12;165;0;0;1;1
struts;org.apache.struts2.osgi.SpringOsgiObjectFactory;0;0;1;0;0;0;7;15;2;10;6;53;0;0;1;0
struts;org.apache.struts2.osgi.StrutsOsgiListener;0;0;1;0;0;0;5;4;1;4;2;26;0;0;0;0
struts;org.apache.struts2.osgi.interceptor.OsgiInterceptorTest;0;0;1;0;0;0;9;3;2;19;3;64;0;0;0;1
struts;org.apache.struts2.oval.interceptor.OValValidationInterceptor.ValidationError;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.oval.interceptor.OValValidationInterceptorTest;0;0;1;1;1;0;22;22;3;32;22;226;0;1;1;0
struts;org.apache.struts2.plexus.PlexusObjectFactory;0;0;1;0;0;0;20;30;2;30;9;183;0;0;1;0
struts;org.apache.struts2.portlet.context.PortletActionContext;0;0;1;0;0;0;20;24;1;9;20;92;0;0;0;0
struts;org.apache.struts2.portlet.interceptor.PortletStateInterceptorTest;0;0;1;1;1;0;12;4;3;22;4;93;0;0;0;0
struts;org.apache.struts2.portlet.result.PortletActionRedirectResult;0;0;1;1;0;0;17;19;3;31;11;101;0;1;0;0
struts;org.apache.struts2.portlet.result.PortletResult;0;0;1;1;0;0;25;32;2;44;12;145;0;1;1;1
struts;org.apache.struts2.portlet.result.PortletVelocityResult;0;0;1;1;0;0;26;24;2;39;11;141;0;1;0;1
struts;org.apache.struts2.portlet.servlet.PortletServletRequestTest;0;0;1;1;1;0;6;5;3;5;5;40;0;0;0;0
struts;org.apache.struts2.portlet.util.PortletUrlHelper;0;0;1;0;0;0;13;50;1;52;7;194;1;0;1;1
struts;org.apache.struts2.rest.ContentTypeHandlerManagerTest;0;0;1;0;0;0;13;6;2;28;6;112;0;0;0;0
struts;org.apache.struts2.rest.ContentTypeInterceptor;0;0;1;0;0;0;8;6;1;8;4;35;0;0;0;0
struts;org.apache.struts2.rest.DefaultContentTypeHandlerManager;0;0;1;0;0;0;14;27;1;35;6;124;0;0;1;1
struts;org.apache.struts2.rest.DefaultHttpHeaders;0;0;1;0;0;0;4;34;1;16;12;106;0;1;0;1
struts;org.apache.struts2.rest.DefaultHttpHeadersTest;0;0;1;0;0;0;6;14;2;16;14;130;0;1;0;0
struts;org.apache.struts2.rest.RestActionMapper;0;0;1;0;1;0;10;51;2;38;16;181;1;1;1;0
struts;org.apache.struts2.rest.RestActionMapperTest;0;0;1;0;1;0;11;14;2;17;14;136;0;1;0;0
struts;org.apache.struts2.s1.Struts1Factory;0;0;1;0;0;0;16;16;1;13;7;77;0;0;0;1
struts;org.apache.struts2.s1.Struts1FactoryTest;0;0;1;1;1;0;19;12;3;48;7;155;0;0;1;0
struts;org.apache.struts2.s1.WrapperMessageResources;0;0;1;0;0;0;2;2;2;1;2;16;0;0;0;0
struts;org.apache.struts2.s1.WrapperModuleConfig;0;0;1;0;1;0;17;46;1;25;40;172;0;0;0;0
struts;org.apache.struts2.showcase.application.TestDataProvider;0;0;1;0;0;0;8;12;1;11;6;76;0;0;0;0
struts;org.apache.struts2.showcase.chat.ChatAuthenticationInterceptor;0;0;1;0;0;0;8;4;1;6;3;26;0;0;0;0
struts;org.apache.struts2.showcase.chat.ChatInterceptor;0;0;1;0;0;0;8;4;1;6;3;26;0;0;0;0
struts;org.apache.struts2.showcase.chat.ChatSessionListener;0;0;1;0;0;0;9;4;1;9;2;25;0;0;0;0
struts;org.apache.struts2.showcase.filedownload.FileDownloadAction;0;0;1;0;0;0;2;3;1;2;3;16;0;0;0;0
struts;org.apache.struts2.showcase.freemarker.CustomFreemarkerManager;0;0;1;0;0;0;6;2;2;2;2;17;0;0;1;0
struts;org.apache.struts2.sitegraph.SiteGraph;0;0;1;0;0;0;7;15;1;20;6;78;0;0;0;1
struts;org.apache.struts2.sitegraph.SiteGraphTest;0;0;1;1;1;0;5;2;3;15;1;29;0;0;0;1
struts;org.apache.struts2.sitegraph.StrutsConfigRetriever;0;0;1;0;1;0;17;27;1;23;10;145;0;0;0;0
struts;org.apache.struts2.sitegraph.renderers.DOTRenderer;0;0;1;0;0;0;15;35;1;44;6;192;0;0;1;1
struts;org.apache.struts2.sitegraph.renderers.DOTRenderer.TempLink;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.sitemesh.FreemarkerMapper2DecoratorSelector;0;0;1;0;0;0;12;4;1;3;2;30;0;0;0;0
struts;org.apache.struts2.sitemesh.OldDecorator2NewStrutsDecorator.DummyActionInvocation;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.sitemesh.VelocityMapper2DecoratorSelector;0;0;1;0;0;0;12;4;1;3;2;30;0;0;0;0
struts;org.apache.struts2.spring.StrutsSpringObjectFactory;0;0;1;0;0;0;11;11;3;18;1;75;0;1;0;0
struts;org.apache.struts2.tiles.StrutsTilesContainerFactory.StrutsTilesContextFactory;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.util.InvocationSessionStore;0;0;1;0;0;0;5;10;1;9;5;55;0;0;1;0
struts;org.apache.struts2.util.InvocationSessionStore.InvocationContext;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.util.InvocationSessionStoreTest;0;0;1;1;1;0;8;3;4;14;3;49;0;0;1;0
struts;org.apache.struts2.util.StrutsTestCaseHelper;0;0;1;0;1;0;7;4;1;9;3;30;0;0;0;0
struts;org.apache.struts2.util.StrutsTypeConverterTest;0;0;1;0;0;0;3;4;4;3;4;52;0;0;1;0
struts;org.apache.struts2.util.StrutsTypeConverterTest.InternalStrutsTypeConverter;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
struts;org.apache.struts2.util.StrutsUtilTest;0;0;1;1;1;0;11;15;6;34;15;162;0;1;1;0
struts;org.apache.struts2.util.TextProviderHelper;0;0;1;0;0;0;5;11;1;15;3;50;0;0;0;1
struts;org.apache.struts2.util.TokenHelper;0;0;1;0;0;0;5;19;1;22;7;89;0;0;1;0
struts;org.apache.struts2.util.URLBean;0;0;1;0;0;0;4;12;1;7;6;53;0;1;0;0
struts;org.apache.struts2.validators.DWRValidator;0;0;1;0;1;0;16;4;2;21;1;79;0;0;0;0
struts;org.apache.struts2.views.DefaultTagLibrary;0;0;1;0;0;0;41;2;1;1;2;90;0;0;0;0
struts;org.apache.struts2.views.freemarker.FreeMarkerResultTest;0;0;1;1;1;0;19;11;4;51;9;163;0;0;0;1
struts;org.apache.struts2.views.freemarker.FreemarkerManager;0;0;1;0;0;0;32;66;1;61;23;328;1;0;1;1
struts;org.apache.struts2.views.freemarker.FreemarkerManagerTest;0;0;1;1;1;0;4;1;4;5;1;13;0;0;0;0
struts;org.apache.struts2.views.freemarker.FreemarkerResult;0;0;1;1;0;0;19;31;2;40;16;153;0;1;0;1
struts;org.apache.struts2.views.freemarker.FreemarkerTest;0;0;1;1;1;0;8;4;4;14;4;41;0;0;0;0
struts;org.apache.struts2.views.freemarker.PortletFreemarkerResult;0;0;1;1;0;0;21;22;2;40;15;134;0;1;0;1
struts;org.apache.struts2.views.freemarker.StrutsBeanWrapper.FriendlyMapModel;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
